,id,class
1401,40131e7.jpg,0 0 1 0
1402,402d02d.jpg,0 0 1 1
1403,4039e00.jpg,0 0 1 0
1404,403a9b2.jpg,0 0 0 1
1405,404ad93.jpg,0 0 1 1
1406,404f2ae.jpg,1 1 0 0
1407,406c843.jpg,0 1 1 1
1408,4073eba.jpg,0 1 0 1
1409,40761e8.jpg,1 0 0 0
1410,407a3f3.jpg,1 0 1 0
1411,4094446.jpg,1 1 0 1
1412,40a27dc.jpg,0 1 1 1
1413,40add1c.jpg,1 1 1 1
1414,40b5ace.jpg,1 0 1 1
1415,40b5dce.jpg,0 0 1 1
1416,40b8854.jpg,0 0 0 1
1417,40bb58a.jpg,0 1 0 0
1418,40db224.jpg,0 1 1 1
1419,40dd239.jpg,0 1 0 0
1420,40e464a.jpg,1 1 0 0
1421,40f4a1b.jpg,0 1 0 1
1422,40fc046.jpg,1 1 1 1
1423,4152ee5.jpg,1 1 0 1
1424,416aa8a.jpg,1 0 0 0
1425,416e7bb.jpg,1 1 0 1
1426,416f1a5.jpg,0 1 0 0
1427,4178912.jpg,1 1 0 1
1428,418ba98.jpg,0 1 0 1
1429,4193bb8.jpg,1 0 1 0
1430,41a3361.jpg,0 1 0 0
1431,41b671c.jpg,0 1 1 1
1432,41cceec.jpg,0 1 0 1
1433,41f7932.jpg,0 0 1 1
1434,41f92e5.jpg,0 0 0 1
1435,4203100.jpg,0 1 1 1
1436,4206b9a.jpg,0 0 1 1
1437,42106bf.jpg,1 1 0 0
1438,4221331.jpg,1 0 1 1
1439,422ec1e.jpg,1 1 0 0
1440,423c22d.jpg,0 0 1 0
1441,42467ad.jpg,0 0 0 1
1442,424f7a3.jpg,1 1 0 0
1443,425d22b.jpg,0 1 0 1
1444,4261637.jpg,1 0 1 1
1445,4268fe2.jpg,1 1 0 0
1446,426ac1c.jpg,0 0 1 0
1447,426b015.jpg,1 1 0 1
1448,4274e30.jpg,0 1 0 1
1449,42a3502.jpg,1 1 1 1
1450,42a9f36.jpg,0 1 0 1
1451,42ac1b7.jpg,1 0 1 0
1452,42b00c0.jpg,0 1 1 1
1453,42d7480.jpg,1 0 1 1
1454,42dca86.jpg,1 0 1 1
1455,42ddf88.jpg,1 0 0 1
1456,42e99c6.jpg,0 0 0 1
1457,42f2864.jpg,0 1 0 0
1458,431803c.jpg,0 1 1 1
1459,4323dbb.jpg,0 1 0 0
1460,4327db3.jpg,1 0 1 0
1461,433074c.jpg,1 0 1 1
1462,4334b72.jpg,1 0 1 1
1463,4352c3a.jpg,1 0 1 1
1464,4354ae0.jpg,1 1 1 0
1465,4367df3.jpg,1 1 1 1
1466,437159e.jpg,0 0 1 1
1467,437f858.jpg,1 0 1 1
1468,4385e54.jpg,1 0 1 1
1469,4389112.jpg,1 0 0 1
1470,438bec7.jpg,0 1 1 1
1471,43a1735.jpg,1 0 1 1
1472,43b6491.jpg,0 0 1 0
1473,43b71d8.jpg,0 0 1 1
1474,43dda13.jpg,0 1 1 1
1475,441f755.jpg,0 1 0 0
1476,4440011.jpg,1 0 1 1
1477,444ac39.jpg,1 0 0 1
1478,446a3d6.jpg,1 1 1 1
1479,447585b.jpg,0 0 0 1
1480,4478b8d.jpg,1 1 0 0
1481,447d504.jpg,0 1 1 0
1482,447db03.jpg,0 0 1 1
1483,4480aac.jpg,0 0 1 0
1484,4484f5e.jpg,1 0 1 1
1485,44894ca.jpg,0 0 0 1
1486,448b41e.jpg,1 1 1 1
1487,449b792.jpg,0 1 0 0
1488,44a186f.jpg,0 0 1 0
1489,44a4171.jpg,1 0 0 1
1490,44b1eec.jpg,0 0 1 1
1491,44bfdc0.jpg,0 1 0 0
1492,44c2557.jpg,0 0 1 1
1493,450aaf4.jpg,0 0 1 1
1494,45371dc.jpg,0 0 0 1
1495,4548bd4.jpg,0 1 1 1
1496,454cd29.jpg,1 1 1 1
1497,4552f36.jpg,1 0 1 1
1498,45562a0.jpg,0 0 1 0
1499,4577bed.jpg,0 1 1 1
1500,457a37b.jpg,1 0 1 1
1501,45855f6.jpg,1 1 1 1
1502,459b9d2.jpg,0 0 1 1
1503,459bd29.jpg,0 1 1 1
1504,45bb292.jpg,0 0 1 1
1505,45bb58b.jpg,1 1 0 1
1506,45c6d32.jpg,1 0 1 1
1507,45ce2d0.jpg,0 0 0 1
1508,45d7668.jpg,1 0 0 1
1509,45d84b0.jpg,1 0 1 1
1510,45e4d83.jpg,1 0 1 0
1511,45e7f6c.jpg,0 0 1 1
1512,45e8b5e.jpg,0 1 0 0
1513,45f1d24.jpg,0 0 1 1
1514,45f4fa5.jpg,1 1 0 0
1515,4609798.jpg,1 0 1 1
1516,4610a05.jpg,1 0 1 1
1517,4610b10.jpg,1 1 0 0
1518,46186f8.jpg,0 1 0 1
1519,4623c6c.jpg,0 0 0 1
1520,46378b0.jpg,0 0 1 1
1521,463f786.jpg,0 0 1 0
1522,464b75c.jpg,0 0 1 1
1523,464f09c.jpg,1 0 0 1
1524,465aaa7.jpg,1 0 1 1
1525,465e214.jpg,0 1 0 1
1526,4669e71.jpg,0 0 1 1
1527,4669f29.jpg,0 0 1 1
1528,466d902.jpg,1 1 1 0
1529,4670cff.jpg,0 1 0 1
1530,46718d7.jpg,0 1 1 0
1531,46770f4.jpg,1 1 1 1
1532,469c7a3.jpg,1 0 0 1
1533,469d204.jpg,0 0 1 1
1534,46a0232.jpg,1 1 0 0
1535,46acb82.jpg,1 1 0 1
1536,46b1c49.jpg,0 0 1 1
1537,46b9874.jpg,0 0 0 1
1538,46c3465.jpg,1 1 0 1
1539,46c4c72.jpg,1 1 1 1
1540,46cf440.jpg,0 1 1 1
1541,46d61a0.jpg,1 1 0 1
1542,46d7e08.jpg,1 1 0 0
1543,46ea5be.jpg,0 0 0 1
1544,4701545.jpg,0 0 0 1
1545,471bc46.jpg,1 1 0 1
1546,4736d30.jpg,0 0 0 1
1547,473ca3a.jpg,0 0 0 1
1548,47433e7.jpg,0 0 1 1
1549,474a043.jpg,0 0 1 1
1550,474cd96.jpg,1 0 1 0
1551,4750111.jpg,1 0 0 0
1552,4752188.jpg,0 0 1 0
1553,476b209.jpg,1 1 1 1
1554,476f864.jpg,1 0 1 1
1555,4783deb.jpg,0 0 0 1
1556,478ff25.jpg,1 0 0 0
1557,4795dc4.jpg,1 0 1 1
1558,479d78e.jpg,1 0 0 1
1559,47b2950.jpg,1 0 0 1
1560,47b9999.jpg,0 1 1 1
1561,47c100b.jpg,1 0 0 0
1562,47cc648.jpg,0 0 0 1
1563,47d2d6f.jpg,0 1 1 1
1564,47d4dd3.jpg,0 0 1 1
1565,47f9395.jpg,0 1 1 0
1566,480aec6.jpg,0 1 0 1
1567,4818bfb.jpg,0 0 0 1
1568,4821d4f.jpg,0 0 1 0
1569,484846a.jpg,1 0 0 0
1570,48559bd.jpg,1 0 0 1
1571,485aa55.jpg,1 0 0 1
1572,485e7d4.jpg,0 0 1 1
1573,486dd52.jpg,1 1 0 1
1574,4871396.jpg,1 0 0 0
1575,487511c.jpg,0 0 1 0
1576,487a239.jpg,0 0 1 1
1577,4882d33.jpg,0 1 0 1
1578,488a481.jpg,0 0 1 1
1579,48a3430.jpg,0 1 0 0
1580,48c64fb.jpg,0 1 0 1
1581,48c8c90.jpg,1 0 1 1
1582,48c986a.jpg,0 0 0 1
1583,48ced4d.jpg,0 0 0 1
1584,48e3e08.jpg,1 1 1 1
1585,48f2ea7.jpg,0 0 1 0
1586,48f5078.jpg,1 1 0 0
1587,48fce1f.jpg,0 1 1 0
1588,491127b.jpg,0 0 1 1
1589,4931345.jpg,1 1 1 1
1590,493ad65.jpg,1 0 0 0
1591,49451fb.jpg,0 0 1 1
1592,4966632.jpg,1 1 0 1
1593,4969440.jpg,0 0 1 0
1594,49707ca.jpg,0 0 1 1
1595,4976449.jpg,1 1 0 1
1596,498dd40.jpg,1 1 0 1
1597,49953b3.jpg,1 1 0 1
1598,49aa7e8.jpg,1 1 0 0
1599,49d1880.jpg,0 0 1 1
1600,49d3729.jpg,0 1 0 1
1601,49d78be.jpg,0 1 1 1
1602,49ea7e1.jpg,0 0 0 1
1603,4a0f769.jpg,0 1 1 0
1604,4a188aa.jpg,1 1 1 0
1605,4a1cd12.jpg,0 1 0 1
1606,4a21799.jpg,1 0 0 1
1607,4a21c97.jpg,1 1 0 1
1608,4a4dd10.jpg,1 0 1 0
1609,4a4f577.jpg,0 0 1 1
1610,4a7b6e3.jpg,1 0 1 1
1611,4a9317a.jpg,1 0 1 1
1612,4aa465b.jpg,1 0 0 1
1613,4aac315.jpg,1 0 1 0
1614,4ac2abc.jpg,0 1 1 1
1615,4ae6cea.jpg,1 0 1 1
1616,4aeabae.jpg,0 1 1 1
1617,4af1130.jpg,0 1 0 1
1618,4b0d7f2.jpg,0 0 1 0
1619,4b26cef.jpg,0 0 0 1
1620,4b356af.jpg,1 1 1 1
1621,4b46ad5.jpg,0 0 0 1
1622,4b67f58.jpg,0 0 0 1
1623,4b68bb9.jpg,1 0 1 0
1624,4b7e713.jpg,1 1 0 0
1625,4b8a262.jpg,1 1 0 1
1626,4b8bfed.jpg,1 0 0 1
1627,4b90125.jpg,1 0 1 1
1628,4b93579.jpg,0 0 1 1
1629,4b9d085.jpg,0 0 1 1
1630,4ba989e.jpg,0 1 1 1
1631,4bb134a.jpg,0 1 0 0
1632,4bb3ab8.jpg,1 1 0 1
1633,4bc83a5.jpg,1 0 1 1
1634,4bd9acc.jpg,0 1 1 1
1635,4be905a.jpg,0 1 1 0
1636,4c11129.jpg,0 0 1 1
1637,4c45ed1.jpg,0 1 1 0
1638,4c478af.jpg,1 0 0 1
1639,4c60d33.jpg,0 0 1 1
1640,4c6e508.jpg,1 0 1 1
1641,4c6e9e9.jpg,0 0 0 1
1642,4c71c0f.jpg,1 0 1 0
1643,4c7f6ae.jpg,1 0 0 0
1644,4c82d50.jpg,0 0 1 1
1645,4c937c9.jpg,0 0 1 1
1646,4c981c4.jpg,1 0 1 1
1647,4cad539.jpg,0 0 0 1
1648,4cadf84.jpg,1 0 1 0
1649,4cb22d8.jpg,0 0 1 0
1650,4cb3e53.jpg,1 1 0 0
1651,4cb56f7.jpg,1 1 1 0
1652,4cb5baf.jpg,0 1 0 1
1653,4cb97bf.jpg,0 0 0 1
1654,4cbef7f.jpg,1 0 1 0
1655,4cce343.jpg,0 0 0 1
1656,4cd1196.jpg,0 0 1 0
1657,4cdb06e.jpg,0 0 1 1
1658,4ce7229.jpg,0 0 1 0
1659,4cead07.jpg,1 1 0 1
1660,4d07564.jpg,0 1 0 0
1661,4d095cb.jpg,1 0 1 0
1662,4d17338.jpg,1 0 0 1
1663,4d19d32.jpg,0 0 0 1
1664,4d1e3ee.jpg,0 0 0 1
1665,4d1efc1.jpg,1 1 1 1
1666,4d2313e.jpg,1 0 1 1
1667,4d2468a.jpg,0 0 1 0
1668,4d256f4.jpg,1 0 0 1
1669,4d257e6.jpg,0 1 1 1
1670,4d453ca.jpg,1 1 1 0
1671,4d4a1ee.jpg,0 0 0 1
1672,4d5151a.jpg,0 0 1 1
1673,4d60b60.jpg,1 1 0 0
1674,4d68e00.jpg,1 0 0 1
1675,4d7ab3d.jpg,1 1 1 1
1676,4d7bcd8.jpg,0 1 1 1
1677,4d85dfd.jpg,0 0 0 1
1678,4d8f632.jpg,1 1 0 1
1679,4da9b87.jpg,1 1 1 0
1680,4db8f29.jpg,1 0 0 1
1681,4dbaadb.jpg,1 0 0 0
1682,4dc7608.jpg,0 1 1 1
1683,4dce836.jpg,1 0 0 1
1684,4dd81bc.jpg,0 1 0 1
1685,4ddc6ce.jpg,0 1 1 1
1686,4de1b3c.jpg,0 1 0 0
1687,4de79f9.jpg,1 1 0 1
1688,4df63d1.jpg,1 0 0 0
1689,4df802c.jpg,1 0 0 0
1690,4df8322.jpg,0 1 1 0
1691,4e07d40.jpg,1 1 0 1
1692,4e07daf.jpg,1 0 1 1
1693,4e16d1a.jpg,0 1 0 0
1694,4e1edec.jpg,0 0 1 1
1695,4e20128.jpg,0 1 1 0
1696,4e2044f.jpg,0 1 1 1
1697,4e20a6f.jpg,0 1 0 1
1698,4e20f40.jpg,1 0 1 0
1699,4e29ef1.jpg,1 1 0 0
1700,4e34bd3.jpg,1 1 0 1
1701,4e3db77.jpg,0 0 0 1
1702,4e426e5.jpg,0 0 1 0
1703,4e5b275.jpg,1 1 0 0
1704,4e60552.jpg,1 0 0 0
1705,4e619e0.jpg,1 1 1 1
1706,4e6296d.jpg,1 0 0 1
1707,4e7efa6.jpg,0 0 1 1
1708,4e80c08.jpg,0 0 1 0
1709,4e8a0ad.jpg,0 0 1 1
1710,4e96caa.jpg,1 0 0 1
1711,4ea4fa7.jpg,1 0 0 0
1712,4ea746a.jpg,0 1 0 1
1713,4eb9e3a.jpg,1 0 1 0
1714,4ebca69.jpg,1 0 0 0
1715,4ee47a5.jpg,0 1 0 0
1716,4ef3b9a.jpg,1 0 1 0
1717,4efb7c0.jpg,0 1 1 1
1718,4f07931.jpg,1 1 1 1
1719,4f1c86a.jpg,0 0 1 0
1720,4f287ed.jpg,1 1 0 0
1721,4f29765.jpg,1 0 0 1
1722,4f3407b.jpg,0 0 1 1
1723,4f3473e.jpg,0 0 1 1
1724,4f39b0e.jpg,0 0 1 1
1725,4f4b396.jpg,1 1 1 1
1726,4f5ca1a.jpg,1 1 1 1
1727,4f61885.jpg,1 0 1 1
1728,4f6567a.jpg,0 1 1 0
1729,4f78f90.jpg,0 0 1 1
1730,4f8089c.jpg,1 0 1 1
1731,4f85cca.jpg,0 0 1 1
1732,4f98285.jpg,1 1 0 0
1733,4f98f81.jpg,1 0 1 0
1734,4f997d8.jpg,1 0 0 1
1735,4f9e5ec.jpg,1 0 1 1
1736,4fa9d86.jpg,0 1 0 0
1737,4fb6394.jpg,1 1 0 1
1738,4fed565.jpg,0 0 1 0
1739,5000f4e.jpg,0 1 1 1
1740,50040ce.jpg,0 0 1 1
1741,5031aa2.jpg,0 1 0 1
1742,5032081.jpg,1 0 1 1
1743,5033c51.jpg,1 0 1 1
1744,5036cdd.jpg,0 1 1 0
1745,5044afe.jpg,0 0 0 1
1746,505da91.jpg,0 1 0 0
1747,505fe43.jpg,0 0 1 1
1748,5062ed7.jpg,1 0 0 1
1749,5065bfb.jpg,1 0 0 0
1750,506e9d9.jpg,0 0 1 1
1751,5085129.jpg,0 1 1 0
1752,508bb22.jpg,0 0 0 1
1753,508ff38.jpg,1 1 0 0
1754,5092ba5.jpg,0 0 0 1
1755,5096e2f.jpg,1 1 1 1
1756,50a3d6b.jpg,0 0 1 0
1757,50a4d24.jpg,0 1 1 1
1758,50a7f92.jpg,0 1 0 1
1759,50b4510.jpg,0 0 1 1
1760,50b4c93.jpg,0 1 1 0
1761,50c34af.jpg,0 0 0 1
1762,50cc177.jpg,1 0 0 0
1763,50d3f97.jpg,1 1 0 0
1764,50d9af8.jpg,0 1 1 1
1765,50dd668.jpg,0 0 1 1
1766,50de31c.jpg,0 1 0 0
1767,50eb230.jpg,0 1 1 0
1768,50ebf1b.jpg,0 1 0 1
1769,50f3cf9.jpg,0 1 1 0
1770,510f68f.jpg,0 1 1 1
1771,5114704.jpg,0 0 1 1
1772,51188da.jpg,1 0 1 1
1773,5122a3d.jpg,1 0 0 1
1774,51273ca.jpg,0 1 1 1
1775,5127b0e.jpg,1 1 0 0
1776,512f9ae.jpg,0 1 0 0
1777,51651bd.jpg,0 1 0 1
1778,5170f9a.jpg,0 0 1 1
1779,517e646.jpg,1 1 1 1
1780,5185dc3.jpg,0 0 1 1
1781,518a110.jpg,1 1 1 1
1782,518a511.jpg,1 0 0 0
1783,518e821.jpg,1 0 0 1
1784,519820d.jpg,1 0 0 1
1785,519af6c.jpg,0 1 0 1
1786,51c3adf.jpg,1 1 1 1
1787,51d19b4.jpg,1 0 1 1
1788,51d5c06.jpg,0 1 1 1
1789,51e2f17.jpg,1 0 0 1
1790,5200db6.jpg,1 0 1 0
1791,522d734.jpg,1 0 1 0
1792,523527f.jpg,1 1 0 1
1793,523a7eb.jpg,0 0 0 1
1794,524d262.jpg,0 1 0 1
1795,5265e81.jpg,0 0 0 1
1796,526a00a.jpg,0 1 1 1
1797,526b1b6.jpg,1 1 0 0
1798,52708dc.jpg,0 0 1 1
1799,5272301.jpg,0 1 0 1
1800,5275b51.jpg,0 1 0 1
1801,527cd5a.jpg,0 1 0 1
1802,5283dcf.jpg,0 0 1 0
1803,5291a8b.jpg,1 0 0 0
1804,52c6c7c.jpg,1 0 1 1
1805,52df6e7.jpg,0 1 1 1
1806,5303d92.jpg,0 0 1 0
1807,5304b8c.jpg,1 0 0 1
1808,530bba4.jpg,1 1 1 1
1809,531ce32.jpg,1 1 1 0
1810,5323f91.jpg,1 0 1 1
1811,533d05b.jpg,1 0 0 0
1812,5359209.jpg,0 1 0 0
1813,535e20f.jpg,0 0 1 1
1814,5363d14.jpg,0 1 1 1
1815,5379a9b.jpg,1 1 1 1
1816,537fa5b.jpg,1 0 1 0
1817,5387d7a.jpg,1 1 0 0
1818,538eb3e.jpg,0 0 0 1
1819,5396cd5.jpg,0 0 0 1
1820,539f578.jpg,1 0 0 1
1821,539f81d.jpg,1 1 0 0
1822,539fabf.jpg,0 1 0 0
1823,53a34b5.jpg,0 1 1 0
1824,53ac6f2.jpg,0 1 0 0
1825,53beafa.jpg,1 0 1 1
1826,53c625a.jpg,1 0 1 1
1827,53cfb45.jpg,0 1 1 1
1828,53d7db0.jpg,1 1 1 0
1829,53d9252.jpg,0 1 0 1
1830,53dc7ef.jpg,0 1 1 1
1831,53ec2b9.jpg,1 0 1 0
1832,5401a47.jpg,1 1 0 1
1833,540e758.jpg,1 0 1 1
1834,540fde7.jpg,0 0 0 1
1835,541833b.jpg,1 0 0 0
1836,541dabf.jpg,0 1 0 0
1837,542837e.jpg,0 1 0 0
1838,54488de.jpg,1 0 1 0
1839,545347e.jpg,0 1 1 1
1840,54549d3.jpg,1 0 0 0
1841,5454e61.jpg,1 0 0 1
1842,5461c16.jpg,1 1 0 1
1843,547a232.jpg,1 1 1 1
1844,547ad87.jpg,1 1 0 0
1845,5481727.jpg,1 1 0 1
1846,5488e4d.jpg,0 0 1 1
1847,548b7fa.jpg,0 0 1 0
1848,548cb15.jpg,0 0 1 1
1849,5492bb6.jpg,1 0 0 1
1850,5497a47.jpg,0 0 1 0
1851,5499691.jpg,1 0 0 0
1852,54e7e65.jpg,0 0 1 1
1853,54f3687.jpg,0 1 1 1
1854,54f545a.jpg,1 0 1 1
1855,550b4b2.jpg,0 0 0 1
1856,550fbec.jpg,1 1 0 0
1857,551efa2.jpg,0 0 1 0
1858,5526689.jpg,1 1 1 1
1859,5526965.jpg,0 1 0 0
1860,5530c6e.jpg,1 0 0 1
1861,554a149.jpg,0 1 0 1
1862,5565977.jpg,1 1 1 1
1863,5568762.jpg,1 0 0 1
1864,556c8a9.jpg,0 1 0 0
1865,556e494.jpg,0 1 1 0
1866,5571156.jpg,1 0 1 1
1867,5574b00.jpg,1 1 1 1
1868,559f7e9.jpg,1 0 0 1
1869,55a90df.jpg,0 1 0 1
1870,55a9951.jpg,0 0 1 0
1871,55b0e2f.jpg,1 0 0 1
1872,55b539f.jpg,1 1 1 1
1873,55b66ef.jpg,1 1 0 0
1874,55b96f1.jpg,0 1 0 1
1875,55c5cc8.jpg,0 0 1 1
1876,55c7b6a.jpg,1 0 1 1
1877,55ddc31.jpg,0 1 0 0
1878,5602640.jpg,1 0 0 0
1879,5607f7b.jpg,1 0 1 1
1880,560dedf.jpg,1 0 0 1
1881,5615b7f.jpg,0 0 1 0
1882,56189fc.jpg,1 0 1 0
1883,5620088.jpg,1 0 0 1
1884,562e2d8.jpg,0 1 0 1
1885,562f80a.jpg,1 1 1 1
1886,5634f67.jpg,0 1 0 1
1887,5639fa6.jpg,0 1 0 0
1888,563d734.jpg,0 1 1 1
1889,563fc48.jpg,1 1 0 1
1890,56509f6.jpg,1 0 0 1
1891,565ef0f.jpg,0 0 1 0
1892,56609dc.jpg,0 0 0 1
1893,5672ac4.jpg,0 0 0 1
1894,5674ed7.jpg,0 1 1 1
1895,56768d6.jpg,1 0 0 1
1896,567d89b.jpg,1 0 0 1
1897,5683db4.jpg,1 0 1 1
1898,5693edc.jpg,1 0 1 0
1899,56b41f4.jpg,1 0 0 1
1900,56d6113.jpg,1 0 1 1
1901,56e29f4.jpg,0 0 0 1
1902,57039d6.jpg,0 1 0 0
1903,5716443.jpg,0 1 0 0
1904,5717e63.jpg,1 0 1 1
1905,5726c26.jpg,0 0 1 1
1906,572e751.jpg,1 0 0 1
1907,573cb27.jpg,1 1 1 0
1908,573e737.jpg,0 0 0 1
1909,57559fb.jpg,1 1 0 1
1910,5757384.jpg,0 1 0 0
1911,57612d3.jpg,0 0 1 0
1912,576d516.jpg,1 0 1 1
1913,577ae67.jpg,1 0 1 1
1914,5796eb0.jpg,0 0 0 1
1915,5797732.jpg,1 0 0 0
1916,579aa7d.jpg,0 1 0 1
1917,57aeea8.jpg,0 1 0 1
1918,57b348e.jpg,1 1 0 1
1919,57b7189.jpg,0 0 1 1
1920,57b92ae.jpg,1 0 0 0
1921,57cad1e.jpg,1 1 0 0
1922,57d6473.jpg,0 0 0 1
1923,57f4f80.jpg,0 0 0 1
1924,580ced2.jpg,0 1 0 0
1925,581337f.jpg,0 1 0 1
1926,5818d5c.jpg,0 0 1 1
1927,5826d49.jpg,1 1 0 1
1928,582a2f9.jpg,1 0 1 0
1929,582be7d.jpg,0 0 1 1
1930,58400f4.jpg,1 0 0 1
1931,5842bbc.jpg,1 1 0 0
1932,585be3c.jpg,1 0 1 1
1933,585ef3f.jpg,0 1 0 1
1934,5861aba.jpg,0 0 1 1
1935,586b980.jpg,0 1 0 0
1936,587168a.jpg,0 0 1 1
1937,589c00e.jpg,0 0 1 0
1938,589e066.jpg,0 0 1 1
1939,58b193a.jpg,1 0 1 1
1940,58b6bd0.jpg,1 0 0 1
1941,58b894f.jpg,0 0 0 1
1942,58b8f5f.jpg,0 0 0 1
1943,58baf3f.jpg,0 0 0 1
1944,58cafad.jpg,0 0 0 1
1945,58dbb8e.jpg,1 0 1 1
1946,58eeb5a.jpg,1 0 1 1
1947,59121a5.jpg,0 0 1 0
1948,5919293.jpg,0 1 1 0
1949,591d376.jpg,0 0 1 1
1950,59257f8.jpg,0 1 0 1
1951,592a80e.jpg,1 0 0 1
1952,593e9c3.jpg,0 0 1 1
1953,5959d43.jpg,1 0 1 0
1954,595dc06.jpg,1 1 0 1
1955,596ffd4.jpg,1 1 0 0
1956,5973bf6.jpg,1 0 0 0
1957,5977273.jpg,0 0 1 1
1958,5982ca9.jpg,0 0 1 1
1959,5988f45.jpg,1 0 1 1
1960,59a9f6a.jpg,1 0 1 0
1961,59b8208.jpg,0 1 1 1
1962,59c59c9.jpg,1 1 0 1
1963,59c8593.jpg,0 0 1 1
1964,59e4a3a.jpg,0 0 1 1
1965,59e4fb8.jpg,0 0 1 1
1966,59ee98c.jpg,0 1 0 1
1967,59ef2ad.jpg,1 1 1 1
1968,59f27ca.jpg,1 0 0 0
1969,59f6a74.jpg,0 0 0 1
1970,59fa976.jpg,1 0 0 1
1971,59faffb.jpg,0 1 1 1
1972,5a0bfdb.jpg,1 0 1 1
1973,5a17ad4.jpg,0 1 0 1
1974,5a18d32.jpg,0 0 1 1
1975,5a2351f.jpg,0 0 1 1
1976,5a273b7.jpg,1 0 0 0
1977,5a39592.jpg,0 1 0 0
1978,5a40440.jpg,0 0 1 1
1979,5a4a165.jpg,1 0 0 0
1980,5a4cb07.jpg,1 0 1 0
1981,5a59da4.jpg,1 1 0 0
1982,5a7110e.jpg,1 1 1 0
1983,5a848ca.jpg,0 0 1 1
1984,5a89bdd.jpg,1 1 0 1
1985,5a90874.jpg,0 0 1 1
1986,5aa2410.jpg,0 0 1 1
1987,5aa9d5c.jpg,1 1 1 0
1988,5aa9ef7.jpg,1 0 1 1
1989,5abb7ba.jpg,0 0 0 1
1990,5ada6a5.jpg,0 0 1 1
1991,5adab04.jpg,1 1 1 1
1992,5ade33e.jpg,0 0 0 1
1993,5ae6f6b.jpg,1 0 1 1
1994,5ae83b1.jpg,1 0 1 1
1995,5af5fb5.jpg,1 0 0 1
1996,5b1ad73.jpg,0 1 0 1
1997,5b291dc.jpg,1 1 1 1
1998,5b3a75a.jpg,0 1 1 1
1999,5b4aeb9.jpg,1 0 0 0
2000,5b4b7a9.jpg,0 1 0 0
2001,5b5a329.jpg,0 1 0 0
2002,5b5b88f.jpg,0 1 0 1
2003,5b6548c.jpg,0 1 1 1
2004,5b7030e.jpg,1 0 0 1
2005,5b8ad7b.jpg,0 0 1 1
2006,5b8b392.jpg,1 1 0 1
2007,5b8cb34.jpg,0 0 1 1
2008,5bb1404.jpg,1 1 0 0
2009,5bb4da0.jpg,1 0 0 1
2010,5bbdf39.jpg,0 0 1 0
2011,5bc3657.jpg,1 0 0 1
2012,5bd2b4f.jpg,0 0 1 1
2013,5bdfde0.jpg,0 0 1 1
2014,5be3705.jpg,0 1 1 1
2015,5bfaa5d.jpg,1 1 0 1
2016,5bfcce8.jpg,1 0 0 0
2017,5bfd47b.jpg,0 1 1 0
2018,5c07f2e.jpg,0 1 1 0
2019,5c0bffd.jpg,0 0 1 1
2020,5c1c0b4.jpg,0 1 0 0
2021,5c1ef4a.jpg,0 1 0 1
2022,5c1fc68.jpg,1 0 1 1
2023,5c222e1.jpg,1 0 1 1
2024,5c350a4.jpg,0 1 0 1
2025,5c3b6b2.jpg,1 0 1 1
2026,5c3ec3b.jpg,1 0 1 1
2027,5c47151.jpg,0 0 0 1
2028,5c586b3.jpg,0 0 1 1
2029,5c62413.jpg,1 1 1 1
2030,5c6a07a.jpg,0 1 0 0
2031,5c6d3e7.jpg,1 0 1 1
2032,5c92503.jpg,1 1 0 1
2033,5c9625b.jpg,1 1 1 0
2034,5ca94d8.jpg,0 0 1 0
2035,5caec32.jpg,1 0 0 0
2036,5cb12d5.jpg,0 0 1 1
2037,5cb17db.jpg,0 0 0 1
2038,5cb88d5.jpg,1 0 0 1
2039,5cbba6c.jpg,0 1 1 1
2040,5cd690b.jpg,1 0 1 0
2041,5ce2db4.jpg,1 0 0 1
2042,5ce4a12.jpg,1 1 1 0
2043,5cf2727.jpg,0 0 1 0
2044,5cf4451.jpg,1 0 0 1
2045,5d1457f.jpg,1 1 0 1
2046,5d1519c.jpg,0 0 1 0
2047,5d15595.jpg,0 1 1 1
2048,5d16392.jpg,0 0 1 0
2049,5d27b80.jpg,1 0 0 0
2050,5d3b861.jpg,0 1 1 0
2051,5d4610c.jpg,1 1 0 1
2052,5d5df5d.jpg,0 0 1 1
2053,5d95a4f.jpg,1 0 0 0
2054,5d97310.jpg,1 0 1 1
2055,5daea80.jpg,1 0 0 0
2056,5db36c7.jpg,0 0 1 0
2057,5db9acd.jpg,1 1 0 1
2058,5ddc6fb.jpg,1 1 1 0
2059,5de46ee.jpg,0 1 0 1
2060,5ded2d5.jpg,1 1 0 0
2061,5e18f10.jpg,0 0 1 1
2062,5e221da.jpg,0 1 0 0
2063,5e2e9fe.jpg,0 1 1 0
2064,5e502b0.jpg,0 1 0 0
2065,5e50e7d.jpg,0 1 0 1
2066,5e6862b.jpg,1 0 1 0
2067,5e70931.jpg,1 0 0 1
2068,5e70a5b.jpg,1 0 1 1
2069,5e8c429.jpg,0 1 1 1
2070,5e8cc57.jpg,1 0 1 1
2071,5e91be2.jpg,1 0 1 1
2072,5e94ac3.jpg,0 0 1 1
2073,5ea747e.jpg,1 0 1 1
2074,5ea862d.jpg,0 1 1 0
2075,5eb72aa.jpg,1 1 1 0
2076,5eb8563.jpg,1 0 0 1
2077,5ebaa92.jpg,0 1 0 1
